loan_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,term_months,start_date,status
19883,50168,137,Education Loan,629165.94,12.48,60,2021-11-11,Closed
19884,7993,61,Home Loan,22832.72,16.41,12,2014-04-24,Defaulted
19885,26463,120,Education Loan,500537.63,14.93,84,2025-03-01,Active
19886,58983,9,Education Loan,442074.76,14.7,120,2016-06-04,Active
19887,39983,90,Education Loan,299854.89,15.17,120,2014-11-25,Active
19888,41747,111,Education Loan,56543.51,14.27,12,2023-02-21,Written Off
19889,24066,43,Auto Loan,395368.43,12.55,12,2017-06-04,Active
19890,23459,123,Business Loan,531412.84,9.24,180,2013-07-23,Active
19891,2652,112,Home Loan,680118.32,14.01,60,2014-04-20,Active
19892,32283,134,Personal Loan,1087171.67,10.78,36,2019-05-15,Closed
19893,46245,62,Auto Loan,451941.09,12.03,84,2022-06-25,Defaulted
19894,1506,76,Gold Loan,327596.53,12.89,180,2024-11-08,Closed
19895,55605,102,Education Loan,405552.4,13.95,24,2017-01-09,Closed
19896,48616,21,Auto Loan,976067.82,8.23,240,2018-05-29,Active
19897,53075,145,Home Loan,715709.77,14.33,180,2014-04-26,Closed
19898,9593,86,Auto Loan,159546.31,16.03,180,2022-01-12,Closed
19899,46412,37,Auto Loan,490456.55,8.85,84,2014-02-28,Active
19900,23821,4,Personal Loan,37723.4,6.95,120,2011-03-18,Written Off
19901,35867,7,Personal Loan,75070.04,12.44,36,2011-11-25,Active
19902,55989,116,Auto Loan,674666.33,8.43,180,2013-10-26,Active
19903,3791,57,Gold Loan,867439.37,9.29,240,2015-09-15,Active
19904,3019,103,Home Loan,85910.06,14.45,12,2010-02-03,Active
19905,4645,123,Personal Loan,1473946.06,12.03,240,2012-02-16,Active
19906,50586,5,Personal Loan,195876.35,7.23,60,2023-05-01,Active
19907,16469,40,Business Loan,74386.34,10.54,180,2024-05-26,Closed
19908,36934,26,Business Loan,301677.75,15.24,120,2023-06-04,Active
19909,36891,136,Gold Loan,743204.24,9.2,36,2018-12-01,Active
19910,57247,138,Business Loan,403368.54,7.44,12,2014-08-31,Active
19911,24447,10,Auto Loan,356301.34,16.2,24,2016-12-19,Active
19912,56814,10,Auto Loan,280757.42,10.79,120,2018-06-18,Defaulted
19913,18507,22,Education Loan,366130.74,11.95,36,2023-09-12,Active
19914,8653,86,Business Loan,572030.35,8.76,60,2023-09-15,Active
19915,7069,70,Home Loan,155532.35,12.99,36,2017-08-28,Active
19916,40927,132,Education Loan,383194.79,8.12,180,2025-03-04,Written Off
19917,45994,57,Education Loan,2149032.09,8.46,180,2019-03-23,Active
19918,42933,32,Personal Loan,246674.89,13.96,240,2015-10-20,Active
19919,49815,116,Education Loan,180979.3,9.53,120,2021-03-09,Active
19920,49852,84,Auto Loan,754053.51,13.14,120,2014-10-09,Active
19921,7058,144,Personal Loan,1316262.04,9.34,36,2016-06-19,Closed
19922,41000,26,Auto Loan,250849.1,6.72,84,2022-08-21,Active
19923,36510,56,Education Loan,1234243.33,9.57,60,2014-07-02,Active
19924,42090,113,Education Loan,248973.1,14.61,60,2015-09-17,Closed
19925,2084,134,Home Loan,1241162.82,14.25,24,2013-03-08,Active
19926,5717,94,Auto Loan,829294.76,10.95,84,2019-09-05,Active
19927,57409,137,Business Loan,158656.53,9.27,24,2023-10-01,Active
19928,6524,15,Auto Loan,35978.11,13.36,84,2013-07-02,Active
19929,13316,106,Business Loan,1303018.96,15.57,84,2010-05-15,Defaulted
19930,56232,133,Gold Loan,424418.29,14.04,120,2012-08-14,Active
19931,10107,2,Education Loan,301238.57,13.02,240,2011-06-13,Defaulted
19932,8877,87,Home Loan,252044.36,6.94,24,2021-03-16,Active
19933,51914,63,Business Loan,140989.85,9.22,180,2011-05-29,Active
19934,14585,114,Education Loan,67414.47,8.08,84,2010-07-22,Active
19935,19811,84,Auto Loan,144531.02,15.85,120,2019-04-04,Active
19936,8551,82,Education Loan,926620.68,15.82,120,2018-01-24,Active
19937,9617,77,Personal Loan,86000.09,10.83,84,2021-09-07,Closed
19938,27890,115,Auto Loan,481507.5,6.58,180,2010-03-02,Closed
19939,11089,40,Home Loan,277827.09,8.99,12,2011-08-10,Active
19940,38371,148,Education Loan,192789.31,11.21,24,2022-12-10,Active
19941,17872,42,Home Loan,67000.9,11.95,12,2018-10-17,Active
19942,55889,58,Home Loan,54786.01,11.81,180,2014-04-12,Defaulted
19943,23818,58,Gold Loan,194531.88,7.68,36,2017-01-17,Active
19944,36228,106,Home Loan,283824.69,8.61,240,2011-03-26,Active
19945,8804,65,Auto Loan,347211.34,15.01,36,2025-01-06,Active
19946,5802,64,Gold Loan,365049.31,14.73,60,2016-12-05,Closed
19947,46657,71,Home Loan,313450.06,9.06,84,2010-05-24,Active
19948,42951,1,Home Loan,23560.21,10.21,180,2024-03-29,Active
19949,30867,98,Education Loan,229479.07,10.35,180,2024-07-06,Active
19950,15020,11,Business Loan,823090.96,12.06,84,2024-02-29,Closed
19951,26363,64,Gold Loan,65639.09,7.6,36,2014-01-20,Closed
19952,58308,103,Personal Loan,717562.96,13.65,36,2017-11-09,Active
19953,9952,58,Business Loan,668739.76,15.9,84,2025-04-26,Closed
19954,50412,96,Education Loan,768871.23,14.58,84,2010-12-28,Active
19955,14569,100,Home Loan,1862027.93,7.68,240,2013-06-03,Active
19956,7625,42,Home Loan,573195.84,15.72,240,2024-02-16,Active
19957,55716,120,Education Loan,111271.55,15.72,240,2020-05-21,Closed
19958,37318,92,Business Loan,24018.29,12.96,180,2018-05-13,Closed
19959,31892,135,Auto Loan,147559.47,11.79,120,2024-07-22,Active
19960,37144,81,Gold Loan,71319.57,6.91,60,2013-05-22,Closed
19961,9458,130,Education Loan,881282.77,10.78,12,2016-01-25,Active
19962,27218,21,Business Loan,903281.87,14.9,12,2013-04-02,Closed
19963,13151,31,Home Loan,57465.92,12.85,120,2014-04-08,Closed
19964,13825,25,Gold Loan,364488.66,11.75,120,2010-09-27,Closed
19965,58510,14,Business Loan,433952.28,7.48,180,2023-09-14,Active
19966,4242,13,Education Loan,981991.37,12.08,12,2025-03-01,Active
19967,25845,132,Gold Loan,70449.01,15.05,120,2024-11-09,Closed
19968,10288,130,Personal Loan,756261.46,8.27,60,2022-04-27,Closed
19969,49161,72,Personal Loan,139857.69,8.56,60,2015-03-20,Active
19970,21878,92,Auto Loan,390369.03,10.05,24,2019-06-14,Active
19971,27739,13,Education Loan,1043792.32,8.81,60,2012-09-25,Closed
19972,5788,122,Education Loan,253329.81,12.14,240,2011-04-18,Written Off
19973,47110,71,Education Loan,1931844.96,11.18,240,2011-08-05,Closed
19974,34905,5,Education Loan,225217.34,14.13,240,2012-06-16,Written Off
19975,8702,57,Personal Loan,269598.13,12.65,240,2021-08-02,Active
19976,4259,3,Gold Loan,336207.12,10.14,180,2010-12-26,Closed
19977,46625,105,Education Loan,79927.39,12.35,36,2020-12-24,Active
19978,43128,91,Personal Loan,81871.95,11.96,84,2012-05-24,Active
19979,5208,60,Personal Loan,206530.27,14.43,36,2016-01-20,Active
19980,26169,47,Business Loan,317554.75,16.13,84,2012-12-25,Closed
19981,29044,110,Home Loan,94651.85,8.45,240,2010-06-19,Closed
19982,1529,128,Education Loan,166666.56,11.06,240,2015-06-19,Closed
19983,18511,65,Education Loan,482786.87,9.58,24,2012-07-27,Active
19984,23190,91,Auto Loan,89114.65,7.88,60,2020-10-25,Active
19985,8733,67,Home Loan,182417.4,14.03,180,2010-12-30,Active
19986,41998,5,Gold Loan,590250.45,8.22,120,2014-12-10,Closed
19987,34570,28,Gold Loan,414654.31,10.88,60,2020-07-11,Active
19988,4595,84,Home Loan,1756505.08,15.04,84,2015-08-25,Active
19989,41438,60,Business Loan,245312.19,13.35,24,2024-03-19,Active
19990,2510,79,Home Loan,706075.48,13.47,84,2024-11-26,Active
19991,7410,52,Business Loan,360366.88,7.19,240,2014-11-06,Closed
19992,9141,15,Personal Loan,527111.14,10.69,60,2019-01-17,Active
19993,54319,15,Education Loan,1388288.79,10.35,36,2020-06-06,Closed
19994,19107,74,Business Loan,148562.6,10.87,84,2012-01-30,Active
19995,26197,82,Home Loan,31549.35,14.48,12,2014-02-26,Active
19996,26253,31,Personal Loan,912639.74,13.36,180,2012-11-23,Active
19997,47521,93,Business Loan,68102.47,13.48,60,2020-12-03,Active
19998,53224,4,Gold Loan,376849.29,11.18,36,2011-01-21,Active
19999,40813,63,Gold Loan,239440.77,7.96,180,2013-07-24,Closed
20000,50993,130,Business Loan,182089.04,16.42,180,2019-03-23,Active
20001,34067,110,Gold Loan,445369.91,13.74,36,2013-04-18,Active
20002,32158,17,Education Loan,565778.7,9.01,84,2011-10-11,Active
20003,5008,133,Auto Loan,222265.82,7.1,84,2016-05-02,Closed
20004,27781,70,Home Loan,372473.51,10.89,120,2016-09-11,Active
20005,38471,64,Business Loan,136075.11,7.24,84,2010-08-01,Active
20006,56622,10,Education Loan,118751.87,8.36,180,2011-06-02,Closed
20007,18170,100,Auto Loan,642567.38,7.33,24,2018-12-14,Closed
20008,25731,38,Home Loan,173069.3,11.32,60,2017-02-09,Closed
20009,22542,40,Education Loan,30581.44,10.8,60,2011-08-22,Active
20010,349,150,Personal Loan,449701.49,8.75,84,2016-07-19,Active
20011,19503,96,Personal Loan,448389.5,13.09,84,2014-07-05,Active
20012,28030,102,Gold Loan,459009.37,9.54,84,2024-02-07,Closed
20013,38958,40,Auto Loan,1642277.34,12.17,240,2015-12-04,Closed
20014,5382,68,Gold Loan,972041.99,8.53,84,2015-11-05,Defaulted
20015,39190,65,Education Loan,148800.07,8.52,36,2022-01-14,Active
20016,20554,81,Auto Loan,524554.85,8.05,180,2019-08-21,Active
20017,41622,75,Education Loan,135024.07,14.94,12,2019-09-03,Closed
20018,40538,34,Home Loan,553182.43,7.12,36,2010-01-21,Active
20019,30955,74,Personal Loan,193712.55,7.45,180,2017-11-29,Active
20020,5976,138,Education Loan,56198.69,11.22,36,2020-02-18,Closed
20021,19210,132,Education Loan,871813.75,7.6,240,2015-06-08,Active
20022,23232,69,Business Loan,379723.7,9.18,180,2021-10-28,Active
20023,40098,122,Auto Loan,1150416.99,7.56,12,2016-09-18,Active
20024,40326,31,Education Loan,56074.03,9.46,24,2024-01-22,Closed
20025,51636,90,Education Loan,243160.47,11.37,36,2016-02-18,Active
20026,12721,64,Home Loan,354030.21,15.83,84,2014-05-20,Closed
20027,49314,75,Business Loan,250527.49,12.09,36,2013-07-04,Active
20028,4740,2,Gold Loan,391909.64,14.31,240,2010-12-01,Active
20029,48775,66,Auto Loan,127452.88,7.8,60,2014-06-01,Active
20030,26586,83,Gold Loan,500911.47,7.36,24,2018-08-30,Active
20031,42485,79,Personal Loan,34730.32,7.39,12,2022-01-02,Closed
20032,5582,111,Education Loan,140299.99,14.68,120,2014-01-10,Active
20033,18498,141,Business Loan,310483.18,12.14,84,2012-10-01,Defaulted
20034,50746,142,Home Loan,41563.76,9.83,60,2019-06-01,Active
20035,41774,133,Gold Loan,88890.44,10.48,36,2012-06-01,Active
20036,42865,18,Personal Loan,445792.72,10.59,60,2019-08-15,Active
20037,12923,62,Education Loan,966458.72,10.83,12,2017-11-11,Active
20038,13137,9,Gold Loan,666392.41,7.65,240,2020-03-24,Closed
20039,24134,72,Home Loan,474383.87,8.31,180,2014-10-27,Defaulted
20040,47033,12,Auto Loan,167060.69,9.73,84,2013-01-18,Active
20041,33123,21,Auto Loan,299874.87,8.37,84,2018-09-16,Active
20042,53677,9,Education Loan,77269.53,14.62,84,2018-05-06,Closed
20043,25529,29,Business Loan,367869.78,10.2,180,2024-05-30,Defaulted
20044,48869,13,Auto Loan,78879.21,16.15,120,2014-07-25,Active
20045,52568,116,Auto Loan,846469.99,6.71,84,2022-11-16,Closed
20046,34859,120,Home Loan,537835.82,6.94,120,2012-12-21,Active
20047,43277,77,Auto Loan,513253.58,15.76,24,2010-11-26,Active
20048,33307,71,Home Loan,575391.38,11.82,36,2012-01-30,Active
20049,27260,56,Auto Loan,327129.63,12.93,36,2010-06-01,Active
20050,14476,30,Auto Loan,494646.33,6.72,240,2013-06-19,Active
20051,5744,65,Auto Loan,190685.09,10.93,120,2021-07-25,Closed
20052,12661,113,Auto Loan,108099.13,12.55,24,2018-10-07,Closed
20053,15963,20,Home Loan,78622.08,7.9,36,2022-01-23,Active
20054,29871,57,Auto Loan,524331.64,15.99,84,2015-04-05,Closed
20055,38285,90,Home Loan,510431.69,14.86,180,2024-10-29,Active
20056,19002,98,Personal Loan,976928.71,13.23,12,2018-12-02,Closed
20057,50039,42,Home Loan,1349078.17,10.73,60,2019-08-17,Active
20058,352,101,Auto Loan,42372.48,12.36,36,2011-07-09,Active
20059,8177,131,Home Loan,240692.21,9.77,180,2013-05-31,Closed
20060,51185,62,Home Loan,393237.24,7.37,180,2021-12-03,Active
20061,39818,124,Education Loan,1089926.24,13.89,12,2011-03-05,Active
20062,11832,112,Auto Loan,345725.3,11.16,12,2010-11-27,Active
20063,55764,147,Gold Loan,579488.65,12.1,36,2017-10-03,Closed
20064,13245,120,Personal Loan,43459.63,11.06,36,2014-09-20,Closed
20065,37861,2,Education Loan,302253.97,7.4,84,2016-02-16,Active
20066,5822,99,Business Loan,166127.37,13.98,12,2018-04-27,Active
20067,49724,24,Business Loan,124648.32,8.23,24,2023-02-20,Active
20068,26099,66,Education Loan,290695.35,15.39,84,2015-09-30,Written Off
20069,18784,84,Gold Loan,880848.89,10.75,36,2014-02-18,Active
20070,56076,30,Home Loan,184569.57,8.0,180,2012-09-07,Active
20071,1347,61,Home Loan,343476.24,15.4,180,2023-06-28,Written Off
20072,30756,65,Education Loan,832327.06,13.02,60,2013-03-11,Active
20073,35513,116,Personal Loan,578673.44,13.47,24,2023-01-20,Closed
20074,21303,55,Business Loan,771233.34,11.8,60,2023-03-29,Active
20075,59285,66,Auto Loan,440589.21,8.71,24,2023-12-19,Closed
20076,5810,83,Auto Loan,1036811.26,8.91,120,2023-02-25,Active
20077,37536,75,Personal Loan,164361.53,6.6,12,2012-06-07,Active
20078,26748,60,Auto Loan,558983.92,11.64,240,2022-04-25,Active
20079,18006,97,Personal Loan,46271.24,11.88,36,2024-04-08,Active
20080,29371,13,Home Loan,579317.5,15.98,24,2015-10-15,Defaulted
20081,41053,86,Gold Loan,122378.8,10.57,24,2021-02-28,Active
20082,41599,35,Auto Loan,215259.05,7.99,84,2020-08-15,Closed
20083,19001,149,Gold Loan,93201.01,11.04,84,2018-04-28,Written Off
20084,6021,112,Gold Loan,89038.88,13.3,24,2010-06-20,Active
20085,38938,96,Education Loan,339668.71,11.05,120,2014-06-19,Written Off
20086,5760,22,Business Loan,207466.43,10.69,60,2021-07-22,Active
20087,50296,78,Auto Loan,267985.22,10.52,36,2019-03-30,Closed
20088,5940,94,Business Loan,129299.72,12.0,12,2022-01-10,Active
20089,18364,85,Personal Loan,791194.14,15.49,12,2011-11-15,Active
20090,13006,20,Gold Loan,217484.2,12.75,180,2017-03-31,Closed
20091,31224,44,Personal Loan,146938.66,12.16,12,2013-01-24,Closed
20092,20460,146,Home Loan,434148.97,13.96,180,2011-07-30,Active
20093,2313,8,Auto Loan,282312.4,15.37,240,2011-11-12,Closed
20094,46489,84,Gold Loan,145776.85,7.92,12,2012-08-12,Active
20095,8522,136,Education Loan,315109.88,16.25,12,2010-06-23,Active
20096,36823,135,Business Loan,323030.12,11.92,240,2014-06-07,Active
20097,11981,94,Gold Loan,144690.03,11.72,84,2021-06-26,Active
20098,13802,116,Education Loan,901045.06,10.15,60,2024-08-07,Active
20099,58485,85,Personal Loan,282909.92,12.12,180,2016-03-13,Active
20100,31503,92,Gold Loan,469443.74,15.69,36,2010-03-10,Defaulted
20101,1126,98,Education Loan,1557866.54,13.29,84,2010-07-18,Active
20102,17698,108,Home Loan,148244.89,6.51,84,2020-10-28,Closed
20103,39631,43,Gold Loan,82849.35,13.09,120,2012-10-16,Closed
20104,20733,125,Personal Loan,263696.71,12.08,36,2022-10-26,Active
20105,31122,73,Auto Loan,35896.73,16.2,24,2016-08-05,Active
20106,21251,27,Auto Loan,657041.63,11.07,60,2012-07-10,Active
20107,34187,125,Auto Loan,83983.9,8.95,180,2023-02-07,Active
20108,45658,28,Business Loan,530359.33,12.34,84,2012-12-05,Active
20109,31002,25,Business Loan,181514.49,16.1,180,2010-11-04,Active
20110,55726,13,Business Loan,42542.3,15.34,60,2024-07-15,Active
20111,57204,55,Auto Loan,277819.3,12.02,120,2022-09-08,Active
20112,7705,56,Education Loan,89866.55,11.04,24,2010-02-09,Active
20113,41092,20,Gold Loan,980318.12,6.5,84,2012-03-16,Active
20114,3779,70,Personal Loan,425877.14,13.1,24,2018-03-24,Closed
20115,32274,100,Personal Loan,336247.06,12.5,180,2023-12-26,Active
20116,43093,101,Gold Loan,137046.38,12.72,24,2012-02-13,Written Off
20117,36913,135,Personal Loan,225166.06,7.77,60,2010-03-02,Active
20118,58900,82,Personal Loan,208742.52,16.42,84,2023-08-08,Written Off
20119,2590,9,Gold Loan,234960.41,9.28,12,2012-11-08,Active
20120,53918,43,Auto Loan,415835.77,12.83,24,2018-01-06,Active
20121,21658,112,Business Loan,444721.02,10.17,240,2016-01-06,Written Off
20122,15537,49,Personal Loan,1629839.25,7.93,24,2020-03-06,Active
20123,16433,53,Home Loan,24500.2,14.18,24,2017-03-05,Active
20124,32717,49,Auto Loan,90309.2,7.01,12,2020-07-18,Closed
20125,37332,135,Auto Loan,247504.75,10.75,84,2014-12-21,Active
20126,622,125,Auto Loan,300324.37,10.47,36,2024-08-02,Active
20127,3028,60,Auto Loan,196965.61,16.34,36,2022-07-30,Active
20128,44442,70,Education Loan,477675.09,8.74,84,2023-02-15,Active
20129,33651,81,Home Loan,532750.73,7.26,24,2025-03-18,Active
20130,32604,128,Business Loan,72110.12,7.94,240,2023-11-21,Active
20131,45556,27,Personal Loan,98133.75,13.12,12,2023-02-24,Active
20132,28703,82,Home Loan,63028.64,11.57,24,2016-05-14,Active
20133,35077,49,Home Loan,1792424.02,14.2,60,2022-06-30,Active
20134,7962,15,Personal Loan,1581869.66,9.46,180,2020-11-26,Active
20135,14347,6,Gold Loan,253962.92,10.98,240,2021-12-09,Active
20136,55775,42,Education Loan,243843.64,11.43,24,2016-11-27,Active
20137,41342,85,Business Loan,574046.24,14.38,180,2023-10-22,Active
20138,6478,54,Business Loan,86632.28,9.65,24,2012-06-04,Active
20139,57443,103,Personal Loan,240963.39,14.35,24,2023-07-06,Closed
20140,39113,77,Education Loan,257443.91,7.6,60,2023-08-07,Active
20141,48697,67,Personal Loan,708810.05,10.64,12,2017-11-12,Closed
20142,28811,127,Business Loan,1256007.08,6.94,180,2011-08-29,Active
20143,22973,99,Business Loan,25829.03,9.02,60,2015-05-26,Closed
20144,32287,17,Education Loan,20700.15,7.21,240,2010-11-11,Defaulted
20145,45344,81,Business Loan,675371.06,11.45,24,2019-09-25,Active
20146,1064,69,Personal Loan,66584.66,16.18,240,2011-10-07,Active
20147,25064,10,Personal Loan,51076.38,12.15,60,2017-07-17,Active
20148,3770,120,Business Loan,502021.27,16.21,24,2021-08-08,Active
20149,27168,83,Gold Loan,173997.3,15.76,84,2014-01-30,Defaulted
20150,48056,106,Home Loan,889708.2,14.88,120,2022-03-03,Closed
20151,37465,129,Personal Loan,277155.14,10.19,60,2010-04-17,Closed
20152,49915,63,Education Loan,586284.58,12.38,180,2020-02-08,Active
20153,10635,44,Business Loan,939653.79,9.88,60,2012-03-20,Active
20154,30659,150,Personal Loan,296470.34,15.33,36,2011-06-07,Active
20155,35948,75,Education Loan,422051.0,13.84,120,2012-01-23,Active
20156,13755,21,Home Loan,243665.86,11.43,84,2022-02-15,Closed
20157,30109,1,Personal Loan,34746.88,10.23,180,2019-03-15,Active
20158,19024,85,Gold Loan,80944.1,7.03,84,2016-11-16,Active
20159,25442,95,Business Loan,1874656.19,11.54,180,2025-03-29,Active
20160,31289,34,Business Loan,171288.49,14.47,36,2024-04-18,Active
20161,24430,109,Business Loan,104308.39,11.35,180,2022-08-13,Closed
20162,14217,98,Business Loan,1079261.38,9.39,240,2012-04-30,Closed
20163,24117,126,Gold Loan,998248.54,14.08,84,2014-11-01,Active
20164,30635,63,Business Loan,33804.09,8.97,120,2021-06-08,Active
20165,36335,122,Auto Loan,508074.26,10.94,240,2013-07-05,Active
20166,13589,89,Business Loan,31180.74,10.27,84,2016-01-18,Active
20167,53971,1,Education Loan,215673.85,7.71,180,2012-09-06,Active
20168,45317,24,Business Loan,73324.73,14.25,60,2021-06-26,Active
20169,53894,44,Gold Loan,1514514.04,6.71,36,2014-07-22,Active
20170,6944,94,Business Loan,90552.45,6.93,84,2011-01-27,Active
20171,50009,31,Gold Loan,246518.77,14.77,240,2022-04-07,Active
20172,11292,26,Education Loan,83006.62,9.28,84,2019-08-01,Active
20173,46990,110,Gold Loan,262664.28,10.31,120,2025-04-16,Active
20174,31367,53,Home Loan,1212059.71,6.56,60,2013-01-05,Closed
20175,25163,64,Personal Loan,685493.97,7.65,24,2022-01-22,Active
20176,14106,112,Personal Loan,366852.11,8.97,240,2011-07-12,Closed
20177,59562,117,Auto Loan,617433.14,14.53,84,2015-10-07,Closed
20178,27991,45,Home Loan,150162.78,12.31,240,2024-05-31,Active
20179,59060,107,Home Loan,113762.28,12.6,36,2022-04-19,Defaulted
20180,38015,150,Business Loan,32422.05,6.67,36,2015-07-30,Active
20181,18,130,Home Loan,463215.04,16.3,36,2010-11-07,Active
20182,29200,142,Education Loan,526626.14,8.12,84,2018-02-24,Active
20183,26361,87,Gold Loan,660798.75,12.32,12,2018-05-30,Active
20184,49672,18,Personal Loan,476670.97,10.57,84,2020-02-21,Active
20185,49007,93,Education Loan,474908.88,10.65,84,2014-12-24,Active
20186,30870,51,Auto Loan,1852277.92,9.43,84,2018-08-04,Active
20187,30607,53,Gold Loan,296972.05,12.79,240,2020-02-09,Written Off
20188,1075,5,Education Loan,309070.87,11.81,120,2020-11-04,Closed
20189,5882,134,Auto Loan,157433.93,14.51,12,2022-07-04,Defaulted
20190,26577,131,Education Loan,607994.14,15.41,12,2021-03-13,Closed
20191,8330,100,Business Loan,122248.72,8.39,36,2011-08-13,Closed
20192,58159,16,Auto Loan,616150.02,12.94,180,2010-03-30,Closed
20193,16743,54,Personal Loan,143153.58,8.49,120,2010-04-16,Active
20194,18902,101,Auto Loan,876429.95,15.2,24,2016-09-14,Closed
20195,38624,82,Business Loan,865058.07,13.22,24,2018-01-28,Closed
