ticket_id,customer_id,issue_type,date_opened,date_resolved,status,satisfaction_score
22269,51512,Interest Query,2021-09-02,2021-09-03,Resolved,5
22270,45607,App Login Issue,2026-04-28,2026-05-07,Open,4
22271,49189,Loan Query,2020-08-20,2020-08-29,Resolved,3
22272,32442,Fraud Report,2022-09-06,2022-09-24,Resolved,3
22273,32360,Cheque Bounce,2024-11-05,2024-11-23,Resolved,4
22274,13907,Wrong Debit,2021-06-11,2021-06-18,Resolved,3
22275,43262,Interest Query,2020-07-21,2020-07-28,Resolved,2
22276,47499,Fraud Report,2025-06-05,2025-06-05,Resolved,5
22277,11740,Wrong Debit,2019-09-05,2019-09-14,Resolved,1
22278,20790,Account Statement,2019-01-05,2019-01-09,Resolved,2
22279,46404,Card Blocked,2021-11-20,2021-11-27,Open,4
22280,57507,Account Statement,2021-12-18,2021-12-30,Resolved,1
22281,39724,Card Blocked,2019-03-09,2019-03-25,Resolved,4
22282,14488,Cheque Bounce,2023-05-31,2023-06-03,Resolved,1
22283,14520,Account Statement,2019-10-18,2019-11-03,Resolved,5
22284,48356,Interest Query,2023-05-17,2023-05-26,Resolved,4
22285,45612,Loan Query,2022-06-02,2022-06-16,Resolved,4
22286,24725,Account Statement,2019-12-04,2019-12-22,Resolved,1
22287,39768,Fraud Report,2021-03-13,2021-03-23,Open,1
22288,4661,Fraud Report,2021-06-28,2021-07-01,Resolved,4
22289,56270,Interest Query,2023-10-18,2023-10-22,Open,1
22290,18200,Cheque Bounce,2022-02-23,2022-03-12,Resolved,4
22291,33656,Loan Query,2020-03-22,2020-03-24,Resolved,4
22292,52389,KYC Update,2019-02-11,2019-02-20,Resolved,2
22293,31015,Net Banking Issue,2021-08-01,2021-08-01,Open,4
22294,8333,Fraud Report,2021-04-08,2021-04-23,Resolved,3
22295,661,Net Banking Issue,2023-10-28,2023-11-09,Resolved,2
22296,38593,Loan Query,2022-11-06,2022-11-18,Resolved,2
22297,14904,App Login Issue,2022-03-17,2022-03-22,Resolved,3
22298,1618,Account Statement,2023-01-11,2023-01-23,Escalated,2
22299,8023,KYC Update,2025-12-02,2025-12-02,Open,1
22300,33902,Fraud Report,2019-05-19,2019-06-06,Resolved,3
22301,54694,Cheque Bounce,2023-11-15,2023-11-28,Escalated,2
22302,47604,Interest Query,2025-02-18,2025-02-27,Resolved,2
22303,36321,Account Statement,2025-10-02,2025-10-21,Open,2
22304,15506,Account Statement,2025-02-15,2025-02-27,Resolved,3
22305,31727,Card Blocked,2025-01-06,2025-01-10,Resolved,4
22306,39038,Account Statement,2019-10-01,2019-10-19,Resolved,1
22307,25474,Wrong Debit,2019-10-20,2019-10-31,Resolved,3
22308,20496,Account Statement,2021-05-06,2021-05-10,Resolved,4
22309,34209,Account Statement,2020-03-28,2020-03-31,Resolved,3
22310,59874,Fraud Report,2020-01-21,2020-02-07,Resolved,3
22311,11724,KYC Update,2022-08-15,2022-08-31,Resolved,2
22312,1694,Cheque Bounce,2025-02-14,2025-02-22,Resolved,2
22313,14487,Card Blocked,2025-04-19,2025-04-29,Resolved,1
22314,41226,App Login Issue,2025-12-29,2026-01-04,Resolved,3
22315,4324,Account Statement,2024-04-01,2024-04-06,Resolved,1
22316,45769,Fraud Report,2024-04-18,2024-04-24,Open,3
22317,47637,Fraud Report,2019-08-25,2019-09-10,Resolved,1
22318,45574,Account Statement,2024-12-14,2024-12-29,Resolved,3
22319,40812,Net Banking Issue,2023-12-19,2023-12-21,Resolved,4
22320,20576,Card Blocked,2021-05-11,2021-05-15,Resolved,3
22321,44893,Loan Query,2025-08-23,2025-09-04,Resolved,4
22322,24038,Net Banking Issue,2020-11-12,2020-11-14,Open,4
22323,8183,Loan Query,2019-05-04,2019-05-06,Resolved,5
22324,10410,Fraud Report,2025-08-24,2025-08-30,Open,3
22325,11673,Net Banking Issue,2019-09-30,2019-10-13,Resolved,1
22326,34243,App Login Issue,2022-07-07,2022-07-19,Resolved,4
22327,55281,Wrong Debit,2021-05-13,2021-05-24,Resolved,4
22328,41961,KYC Update,2023-10-30,2023-11-10,Resolved,3
22329,1099,Account Statement,2019-04-09,2019-04-09,Resolved,5
22330,39666,Cheque Bounce,2024-09-18,2024-09-27,Resolved,5
22331,25170,Card Blocked,2024-04-29,2024-05-13,Open,1
22332,29185,Interest Query,2023-11-22,2023-11-25,Resolved,3
22333,32947,Loan Query,2020-03-13,2020-03-30,Resolved,4
22334,18819,Account Statement,2024-11-09,2024-11-23,Resolved,2
22335,30087,Loan Query,2021-10-09,2021-10-19,Resolved,4
22336,44548,App Login Issue,2021-04-07,2021-04-21,Resolved,5
22337,34845,Account Statement,2020-12-14,2020-12-27,Resolved,5
22338,55411,Account Statement,2026-01-27,2026-02-09,Resolved,1
22339,42931,Card Blocked,2021-06-21,2021-06-23,Resolved,3
22340,33031,Account Statement,2022-12-14,2022-12-30,Resolved,2
22341,41856,Fraud Report,2023-09-20,2023-10-03,Resolved,4
22342,10408,Net Banking Issue,2023-04-13,2023-04-18,Resolved,2
22343,5702,Card Blocked,2023-03-03,2023-03-22,Resolved,3
22344,29300,Fraud Report,2022-09-20,2022-10-02,Resolved,4
22345,25173,App Login Issue,2020-02-20,2020-03-04,Resolved,4
22346,21979,Net Banking Issue,2025-02-23,2025-03-14,Resolved,3
22347,11511,Loan Query,2026-04-21,2026-04-27,Resolved,4
22348,39426,Fraud Report,2020-05-18,2020-05-28,Resolved,3
22349,38583,Account Statement,2023-02-17,2023-02-21,Resolved,3
22350,32996,KYC Update,2019-03-28,2019-03-29,Resolved,5
22351,26474,Fraud Report,2023-06-29,2023-07-11,Resolved,5
22352,3516,Cheque Bounce,2023-12-03,2023-12-20,Open,2
22353,24094,Card Blocked,2024-05-31,2024-06-03,Resolved,2
22354,40646,Wrong Debit,2024-04-03,2024-04-03,Resolved,5
22355,49463,KYC Update,2020-11-17,2020-12-05,Resolved,1
22356,25349,Card Blocked,2019-06-02,2019-06-20,Resolved,5
22357,6931,KYC Update,2025-07-23,2025-07-24,Resolved,2
22358,8766,KYC Update,2023-11-25,2023-11-27,Resolved,1
22359,33031,KYC Update,2023-05-09,2023-05-14,Escalated,2
22360,9796,Loan Query,2025-08-10,2025-08-28,Resolved,1
22361,11407,Net Banking Issue,2026-02-25,2026-03-07,Resolved,1
22362,28577,App Login Issue,2021-02-02,2021-02-02,Open,5
22363,50827,Net Banking Issue,2023-08-10,2023-08-26,Resolved,3
22364,57919,App Login Issue,2025-02-23,2025-03-14,Escalated,1
22365,30711,Fraud Report,2022-11-05,2022-11-09,Resolved,4
22366,56834,Fraud Report,2023-12-28,2024-01-02,Resolved,2
22367,56897,Wrong Debit,2024-05-02,2024-05-20,Resolved,1
22368,22379,App Login Issue,2025-08-18,2025-09-01,Open,4
22369,49127,Account Statement,2026-05-20,2026-05-25,Resolved,5
22370,20668,Card Blocked,2019-09-23,2019-09-26,Escalated,5
22371,21408,Fraud Report,2023-09-18,2023-09-19,Resolved,3
22372,43602,Cheque Bounce,2023-12-22,2023-12-26,Resolved,2
22373,53715,KYC Update,2023-03-25,2023-04-13,Resolved,3
22374,11155,App Login Issue,2023-02-12,2023-02-28,Resolved,1
22375,34048,KYC Update,2021-01-28,2021-02-03,Resolved,1
22376,51796,Loan Query,2021-04-11,2021-04-27,Resolved,4
22377,43299,Wrong Debit,2026-05-23,2026-06-01,Resolved,2
22378,13828,Cheque Bounce,2021-10-20,2021-10-23,Resolved,2
22379,5406,Interest Query,2026-04-06,2026-04-22,Resolved,3
22380,26036,Net Banking Issue,2023-04-03,2023-04-08,Resolved,2
22381,22246,Card Blocked,2020-01-02,2020-01-12,Resolved,1
22382,43577,Net Banking Issue,2025-02-04,2025-02-17,Resolved,4
22383,36509,Account Statement,2021-10-14,2021-10-20,Open,5
22384,10105,Net Banking Issue,2023-07-09,2023-07-20,Open,3
22385,4600,App Login Issue,2023-06-06,2023-06-19,Escalated,5
22386,37594,Net Banking Issue,2022-02-09,2022-02-16,Resolved,4
22387,3308,Fraud Report,2024-12-26,2024-12-29,Open,1
22388,8672,Loan Query,2026-03-08,2026-03-17,Resolved,1
22389,52208,Card Blocked,2019-07-30,2019-08-18,Escalated,1
22390,44659,KYC Update,2019-10-12,2019-10-29,Open,3
22391,32397,Interest Query,2019-03-11,2019-03-19,Resolved,4
22392,17378,Fraud Report,2019-05-07,2019-05-07,Escalated,3
22393,54407,Card Blocked,2020-11-04,2020-11-15,Resolved,5
22394,26713,Net Banking Issue,2021-10-22,2021-10-27,Open,1
22395,30483,Card Blocked,2020-11-09,2020-11-28,Resolved,1
22396,57881,App Login Issue,2019-10-30,2019-11-18,Resolved,4
22397,38489,Card Blocked,2020-06-19,2020-06-27,Resolved,2
22398,38290,Account Statement,2023-11-25,2023-12-02,Resolved,3
22399,4244,Loan Query,2025-01-09,2025-01-11,Resolved,5
22400,29425,App Login Issue,2020-09-11,2020-09-24,Resolved,1
22401,1007,Wrong Debit,2021-03-28,2021-04-05,Resolved,2
22402,21030,Interest Query,2021-01-23,2021-01-29,Resolved,5
22403,31945,App Login Issue,2019-01-17,2019-01-31,Resolved,1
22404,42523,Loan Query,2023-08-15,2023-08-30,Resolved,4
22405,11891,Net Banking Issue,2023-11-20,2023-11-30,Open,3
22406,38904,Card Blocked,2023-02-07,2023-02-17,Open,2
22407,31962,Interest Query,2023-10-08,2023-10-17,Resolved,1
22408,10763,Cheque Bounce,2022-06-06,2022-06-12,Resolved,4
22409,26608,Net Banking Issue,2025-10-31,2025-11-04,Resolved,2
22410,57750,Loan Query,2020-10-04,2020-10-22,Resolved,5
22411,34306,Loan Query,2023-11-30,2023-12-08,Open,4
22412,27635,Account Statement,2025-12-19,2025-12-20,Resolved,2
22413,668,Cheque Bounce,2025-12-16,2025-12-20,Resolved,2
22414,52589,KYC Update,2025-07-16,2025-07-27,Resolved,4
22415,14319,Loan Query,2024-08-27,2024-09-13,Resolved,2
22416,546,Cheque Bounce,2021-06-08,2021-06-20,Resolved,5
22417,56539,KYC Update,2021-10-12,2021-10-19,Resolved,4
22418,14165,Loan Query,2019-07-07,2019-07-14,Resolved,1
22419,2601,Net Banking Issue,2023-01-11,2023-01-24,Resolved,2
22420,17608,Account Statement,2026-03-23,2026-04-06,Resolved,1
22421,31742,Account Statement,2026-03-12,2026-03-16,Resolved,4
22422,9677,Interest Query,2020-12-11,2020-12-19,Resolved,2
22423,23766,Card Blocked,2024-04-23,2024-04-28,Resolved,5
22424,34360,Net Banking Issue,2023-12-17,2023-12-19,Resolved,3
22425,14645,KYC Update,2021-06-04,2021-06-13,Open,4
22426,30028,Wrong Debit,2021-10-21,2021-11-08,Resolved,5
22427,15349,App Login Issue,2023-08-14,2023-08-21,Resolved,5
22428,17551,Card Blocked,2021-11-27,2021-12-06,Resolved,2
22429,21831,Card Blocked,2023-03-15,2023-03-31,Resolved,3
22430,1052,Account Statement,2020-01-12,2020-01-20,Resolved,5
22431,12548,Loan Query,2021-07-07,2021-07-12,Resolved,1
22432,27600,Fraud Report,2022-12-31,2023-01-03,Open,2
22433,13805,KYC Update,2021-08-27,2021-09-04,Resolved,5
22434,50300,Account Statement,2026-02-28,2026-03-05,Resolved,4
22435,58402,KYC Update,2019-02-06,2019-02-17,Resolved,2
22436,55877,Net Banking Issue,2020-03-13,2020-03-18,Open,4
22437,28941,Interest Query,2019-01-27,2019-02-14,Resolved,4
22438,1831,Net Banking Issue,2020-08-30,2020-09-09,Resolved,2
22439,5835,Card Blocked,2020-08-13,2020-08-26,Resolved,5
22440,22308,KYC Update,2020-08-11,2020-08-24,Escalated,1
22441,28286,App Login Issue,2026-02-15,2026-03-01,Escalated,1
22442,1700,Card Blocked,2025-05-29,2025-06-02,Resolved,5
22443,32706,Card Blocked,2025-01-08,2025-01-13,Resolved,5
22444,54639,Account Statement,2020-07-07,2020-07-19,Resolved,5
22445,9069,Net Banking Issue,2024-08-22,2024-09-03,Resolved,5
22446,49012,App Login Issue,2024-10-12,2024-10-21,Resolved,5
22447,53000,Loan Query,2026-02-18,2026-03-03,Resolved,2
22448,42491,Card Blocked,2022-07-11,2022-07-25,Resolved,2
22449,16770,KYC Update,2019-08-16,2019-09-04,Escalated,1
22450,23786,Net Banking Issue,2024-05-29,2024-06-12,Resolved,1
22451,38110,KYC Update,2024-10-16,2024-11-03,Escalated,5
22452,58607,KYC Update,2021-01-19,2021-02-04,Resolved,3
22453,8662,KYC Update,2022-07-13,2022-08-01,Escalated,2
22454,44826,Interest Query,2019-07-26,2019-08-06,Resolved,3
22455,5954,Fraud Report,2023-07-02,2023-07-12,Resolved,2
22456,18786,Cheque Bounce,2021-07-06,2021-07-17,Escalated,1
22457,26698,KYC Update,2021-03-28,2021-04-12,Escalated,2
22458,25682,Interest Query,2019-01-26,2019-02-02,Resolved,3
22459,58464,Cheque Bounce,2024-02-13,2024-02-20,Resolved,3
22460,16045,Interest Query,2021-08-17,2021-09-02,Resolved,1
22461,15371,Wrong Debit,2021-03-17,2021-03-30,Escalated,5
22462,53835,Wrong Debit,2022-08-06,2022-08-07,Resolved,5
22463,34374,Interest Query,2019-03-16,2019-03-30,Resolved,2
22464,18171,Wrong Debit,2023-10-19,2023-11-06,Resolved,4
22465,23917,Loan Query,2019-11-29,2019-12-04,Resolved,1
22466,7626,App Login Issue,2022-01-15,2022-01-27,Escalated,3
22467,47116,Fraud Report,2020-04-19,2020-05-08,Resolved,1
22468,36570,Fraud Report,2020-07-27,2020-08-03,Resolved,5
22469,40989,Fraud Report,2025-12-03,2025-12-13,Resolved,1
22470,41433,Loan Query,2020-05-20,2020-06-06,Open,2
22471,2676,Cheque Bounce,2026-01-23,2026-02-05,Resolved,4
22472,19696,Net Banking Issue,2022-07-17,2022-07-25,Escalated,3
22473,26427,Interest Query,2024-03-13,2024-03-21,Resolved,3
22474,19139,Net Banking Issue,2025-01-10,2025-01-12,Resolved,3
22475,35595,Net Banking Issue,2024-12-14,2024-12-17,Resolved,2
22476,31679,Interest Query,2024-02-11,2024-02-19,Resolved,2
22477,43045,Interest Query,2024-10-11,2024-10-13,Resolved,1
22478,58874,Fraud Report,2021-01-08,2021-01-16,Resolved,4
22479,10609,Fraud Report,2024-12-13,2024-12-21,Resolved,5
22480,56051,Interest Query,2023-01-11,2023-01-26,Open,3
22481,28677,Interest Query,2020-06-01,2020-06-01,Resolved,2
22482,9607,App Login Issue,2019-03-25,2019-03-27,Resolved,5
22483,30927,Interest Query,2020-09-02,2020-09-21,Resolved,2
22484,13618,App Login Issue,2022-05-13,2022-05-21,Resolved,1
22485,43396,Fraud Report,2019-12-06,2019-12-24,Resolved,2
22486,25583,Interest Query,2020-05-18,2020-06-03,Resolved,3
22487,57488,Wrong Debit,2021-10-29,2021-11-01,Resolved,2
22488,29490,Wrong Debit,2026-01-15,2026-01-26,Resolved,3
22489,42085,Cheque Bounce,2023-12-05,2023-12-23,Resolved,2
22490,25403,Loan Query,2020-02-15,2020-02-27,Resolved,2
22491,43967,Net Banking Issue,2021-03-08,2021-03-14,Open,5
22492,41938,Interest Query,2021-02-25,2021-03-12,Resolved,2
22493,57049,Fraud Report,2019-10-14,2019-10-14,Resolved,3
22494,53435,KYC Update,2019-03-27,2019-04-10,Resolved,1
22495,11792,Cheque Bounce,2023-07-30,2023-08-08,Resolved,4
22496,15690,Card Blocked,2024-06-19,2024-06-29,Resolved,2
22497,15364,Fraud Report,2024-09-19,2024-09-23,Resolved,4
22498,30765,Loan Query,2020-03-07,2020-03-07,Resolved,4
22499,47123,Wrong Debit,2023-05-02,2023-05-09,Resolved,4
22500,51444,Wrong Debit,2021-06-10,2021-06-27,Resolved,1
22501,31503,Net Banking Issue,2022-07-07,2022-07-21,Resolved,1
22502,23922,Wrong Debit,2024-06-05,2024-06-23,Open,3
22503,2350,Loan Query,2020-05-17,2020-05-20,Resolved,2
22504,52032,Fraud Report,2019-12-26,2020-01-05,Resolved,1
22505,50507,Wrong Debit,2021-08-04,2021-08-06,Resolved,4
22506,35465,Net Banking Issue,2025-04-18,2025-04-30,Open,1
22507,21254,Wrong Debit,2021-08-20,2021-09-06,Resolved,5
22508,7643,Fraud Report,2022-03-23,2022-03-26,Resolved,1
22509,50122,Interest Query,2023-02-06,2023-02-07,Resolved,5
22510,51653,Fraud Report,2025-11-02,2025-11-07,Resolved,2
22511,51999,Net Banking Issue,2020-05-07,2020-05-13,Resolved,3
22512,47291,Wrong Debit,2021-05-22,2021-05-28,Resolved,4
22513,45872,Card Blocked,2021-08-25,2021-09-02,Resolved,2
22514,28779,Loan Query,2020-11-05,2020-11-15,Resolved,3
22515,35770,KYC Update,2024-11-13,2024-11-27,Resolved,1
22516,58053,Card Blocked,2026-02-11,2026-02-13,Open,1
22517,33157,Wrong Debit,2023-09-30,2023-10-04,Resolved,3
22518,31346,Loan Query,2021-05-13,2021-05-30,Open,1
22519,22892,Fraud Report,2021-11-13,2021-11-19,Resolved,3
22520,3369,Loan Query,2025-06-15,2025-06-26,Open,2
22521,3394,Wrong Debit,2022-11-14,2022-11-23,Resolved,3
22522,19652,App Login Issue,2021-12-28,2022-01-16,Open,5
22523,52754,Card Blocked,2024-05-31,2024-06-07,Resolved,2
22524,30583,App Login Issue,2019-07-28,2019-08-12,Open,3
22525,57765,Loan Query,2019-07-15,2019-07-20,Resolved,4
22526,18911,Cheque Bounce,2020-08-26,2020-09-07,Resolved,4
22527,30283,Wrong Debit,2025-03-22,2025-04-06,Resolved,4
22528,9162,Interest Query,2026-01-14,2026-01-15,Resolved,2
22529,54866,App Login Issue,2025-11-11,2025-11-14,Resolved,5
22530,51785,Net Banking Issue,2019-06-06,2019-06-11,Resolved,2
22531,31230,KYC Update,2021-01-09,2021-01-11,Resolved,3
22532,57724,Loan Query,2022-09-16,2022-09-16,Resolved,1
22533,52143,Card Blocked,2023-12-21,2023-12-28,Resolved,1
22534,10400,Card Blocked,2021-05-24,2021-05-31,Resolved,4
22535,49449,Net Banking Issue,2024-07-04,2024-07-11,Resolved,3
22536,55863,App Login Issue,2024-01-09,2024-01-16,Resolved,3
22537,30910,Net Banking Issue,2023-08-17,2023-08-25,Resolved,5
22538,39827,Net Banking Issue,2024-10-01,2024-10-17,Resolved,4
22539,37847,Wrong Debit,2019-10-07,2019-10-23,Open,5
22540,57820,Net Banking Issue,2025-11-05,2025-11-22,Resolved,1
22541,58527,Interest Query,2020-02-09,2020-02-10,Escalated,5
22542,24672,Cheque Bounce,2024-03-21,2024-03-24,Resolved,4
22543,5426,Net Banking Issue,2022-02-14,2022-03-04,Open,3
22544,5358,Net Banking Issue,2023-02-27,2023-03-18,Escalated,5
22545,2687,Net Banking Issue,2020-11-04,2020-11-07,Resolved,4
22546,11554,Interest Query,2020-01-20,2020-01-20,Resolved,3
22547,21343,Loan Query,2024-10-20,2024-11-08,Open,4
22548,26679,Interest Query,2022-02-28,2022-03-09,Resolved,4
22549,56067,KYC Update,2022-12-09,2022-12-20,Escalated,1
22550,2300,Net Banking Issue,2023-12-16,2023-12-19,Resolved,3
22551,40814,Loan Query,2021-09-01,2021-09-07,Resolved,3
22552,36455,Card Blocked,2024-08-21,2024-09-09,Resolved,1
22553,57653,Interest Query,2020-02-02,2020-02-14,Resolved,1
22554,35780,Cheque Bounce,2025-03-30,2025-04-08,Resolved,4
22555,23481,KYC Update,2021-04-10,2021-04-10,Resolved,2
22556,36027,Account Statement,2023-06-04,2023-06-07,Resolved,3
22557,4901,KYC Update,2022-05-25,2022-05-30,Resolved,3
22558,24286,App Login Issue,2019-02-20,2019-02-25,Resolved,5
22559,59949,Account Statement,2023-09-18,2023-09-28,Resolved,4
22560,38216,KYC Update,2026-04-19,2026-05-02,Resolved,2
22561,42076,Cheque Bounce,2021-07-03,2021-07-15,Resolved,5
22562,35922,Net Banking Issue,2023-08-06,2023-08-08,Resolved,1
22563,5245,KYC Update,2023-08-18,2023-08-28,Resolved,3
22564,25610,Loan Query,2021-05-02,2021-05-16,Resolved,5
22565,4425,App Login Issue,2024-03-30,2024-04-07,Resolved,4
22566,35803,Net Banking Issue,2020-07-27,2020-07-28,Resolved,5
22567,46755,Card Blocked,2026-04-30,2026-05-15,Resolved,2
22568,53990,Fraud Report,2019-10-23,2019-10-25,Resolved,5
22569,27166,Loan Query,2022-11-06,2022-11-15,Resolved,5
22570,40067,KYC Update,2021-07-16,2021-07-22,Resolved,1
22571,34400,Cheque Bounce,2025-07-03,2025-07-09,Resolved,3
22572,31980,Card Blocked,2021-03-25,2021-04-12,Resolved,3
22573,53227,KYC Update,2026-03-26,2026-04-01,Open,4
22574,11052,Cheque Bounce,2025-02-19,2025-02-24,Resolved,3
22575,39463,App Login Issue,2026-05-08,2026-05-19,Resolved,1
22576,9714,Interest Query,2024-05-11,2024-05-27,Resolved,5
22577,11971,App Login Issue,2025-10-29,2025-11-16,Resolved,1
22578,37535,Cheque Bounce,2023-07-26,2023-08-05,Resolved,3
22579,18405,Card Blocked,2023-10-22,2023-11-01,Resolved,3
22580,48100,App Login Issue,2022-12-23,2022-12-29,Resolved,5
22581,37535,Interest Query,2021-11-05,2021-11-24,Resolved,2
22582,52727,Net Banking Issue,2024-05-20,2024-06-06,Resolved,5
22583,40017,App Login Issue,2023-05-12,2023-05-19,Resolved,5
22584,35444,App Login Issue,2022-12-27,2022-12-30,Resolved,1
22585,18910,Fraud Report,2025-07-20,2025-08-03,Resolved,5
22586,11357,Card Blocked,2020-02-01,2020-02-18,Resolved,3
22587,47728,App Login Issue,2022-04-23,2022-04-26,Resolved,1
22588,1317,Account Statement,2021-11-16,2021-11-20,Resolved,3
22589,18137,Fraud Report,2020-08-21,2020-09-07,Open,5
22590,828,Wrong Debit,2024-08-23,2024-08-24,Resolved,5
22591,2685,Net Banking Issue,2022-03-06,2022-03-20,Resolved,3
22592,28207,Cheque Bounce,2022-01-02,2022-01-15,Escalated,4
22593,41459,Net Banking Issue,2022-04-21,2022-04-30,Resolved,5
22594,7667,Interest Query,2021-01-14,2021-01-22,Resolved,3
22595,3353,Cheque Bounce,2024-07-27,2024-08-01,Resolved,2
22596,16912,Fraud Report,2023-02-20,2023-03-03,Escalated,5
22597,55708,App Login Issue,2023-07-28,2023-08-14,Resolved,3
22598,2093,App Login Issue,2019-03-24,2019-04-02,Resolved,5
22599,51918,Cheque Bounce,2024-12-24,2025-01-09,Resolved,5
22600,46260,Interest Query,2021-10-03,2021-10-12,Resolved,2
22601,2519,Interest Query,2022-01-04,2022-01-13,Escalated,5
22602,6602,KYC Update,2024-02-22,2024-03-05,Resolved,3
22603,10803,Net Banking Issue,2022-02-14,2022-02-14,Resolved,1
22604,38773,Net Banking Issue,2023-01-15,2023-01-27,Resolved,3
22605,4331,Card Blocked,2022-02-19,2022-03-08,Resolved,1
22606,42042,Wrong Debit,2022-07-07,2022-07-16,Resolved,3
22607,3089,Card Blocked,2022-03-17,2022-03-17,Resolved,3
22608,21979,KYC Update,2024-01-30,2024-02-07,Resolved,5
22609,11994,App Login Issue,2025-04-16,2025-05-01,Escalated,2
22610,33224,Card Blocked,2022-10-16,2022-11-01,Escalated,3
22611,12238,App Login Issue,2020-03-28,2020-04-14,Resolved,4
22612,12036,Net Banking Issue,2020-12-29,2020-12-29,Escalated,2
22613,33640,Cheque Bounce,2024-09-18,2024-09-24,Escalated,3
22614,53430,Card Blocked,2019-09-10,2019-09-16,Resolved,5
22615,17273,KYC Update,2020-09-29,2020-10-16,Escalated,2
22616,55223,Wrong Debit,2023-01-29,2023-01-29,Resolved,1
22617,51689,Wrong Debit,2026-06-07,2026-06-16,Resolved,1
22618,50591,Card Blocked,2022-04-04,2022-04-14,Open,2
22619,50298,Interest Query,2024-06-09,2024-06-28,Resolved,5
22620,9046,Card Blocked,2024-05-31,2024-06-13,Resolved,4
22621,24348,Wrong Debit,2020-07-30,2020-08-01,Open,3
22622,2165,Fraud Report,2023-06-29,2023-07-13,Open,1
22623,28953,Net Banking Issue,2022-10-03,2022-10-07,Resolved,4
22624,6078,Interest Query,2022-11-15,2022-12-01,Resolved,4
22625,38705,App Login Issue,2026-06-08,2026-06-27,Resolved,3
22626,2845,Interest Query,2020-05-26,2020-05-28,Escalated,3
